id,timestamp,value,datetime
2029393,1784678444.76701,67040.0,2026-07-22 00:00:44.767009974
2029394,1784678445.767059,67040.0,2026-07-22 00:00:45.767059088
2029395,1784678446.7674391,67020.0,2026-07-22 00:00:46.767439127
2029396,1784678447.768169,67040.0,2026-07-22 00:00:47.768168926
2029397,1784678448.7687254,67040.0,2026-07-22 00:00:48.768725395
2029398,1784678449.769286,67020.0,2026-07-22 00:00:49.769285917
2029399,1784678450.769297,67040.0,2026-07-22 00:00:50.769296885
2029400,1784678451.7694905,67020.0,2026-07-22 00:00:51.769490480
2029401,1784678452.7699757,67040.0,2026-07-22 00:00:52.769975662
2029402,1784678453.7702684,67020.0,2026-07-22 00:00:53.770268440
2029403,1784678454.7708523,67020.0,2026-07-22 00:00:54.770852327
2029404,1784678455.7717204,67020.0,2026-07-22 00:00:55.771720409
2029405,1784678456.772138,67020.0,2026-07-22 00:00:56.772138119
2029406,1784678457.7722812,67020.0,2026-07-22 00:00:57.772281170
2029407,1784678458.7731175,67040.0,2026-07-22 00:00:58.773117542
2029408,1784678459.773975,67020.0,2026-07-22 00:00:59.773974895
2029409,1784678460.7750635,67020.0,2026-07-22 00:01:00.775063515
2029410,1784678461.7754877,67040.0,2026-07-22 00:01:01.775487661
2029411,1784678462.7755368,67020.0,2026-07-22 00:01:02.775536776
2029412,1784678463.7760582,67040.0,2026-07-22 00:01:03.776058197
2029413,1784678464.7766123,67040.0,2026-07-22 00:01:04.776612282
2029414,1784678465.7775366,67020.0,2026-07-22 00:01:05.777536631
2029415,1784678466.7785156,67020.0,2026-07-22 00:01:06.778515577
2029416,1784678467.779133,67020.0,2026-07-22 00:01:07.779133081
2029417,1784678468.779993,67040.0,2026-07-22 00:01:08.779993057
2029418,1784678469.780705,67040.0,2026-07-22 00:01:09.780704975
2029419,1784678470.7818804,67040.0,2026-07-22 00:01:10.781880379
2029420,1784678471.782185,67040.0,2026-07-22 00:01:11.782185078
2029421,1784678472.7830338,67040.0,2026-07-22 00:01:12.783033848
2029422,1784678473.78397,67040.0,2026-07-22 00:01:13.783970118
2029423,1784678474.78482,67040.0,2026-07-22 00:01:14.784820080
2029424,1784678475.785724,67040.0,2026-07-22 00:01:15.785723925
2029425,1784678476.7868032,67040.0,2026-07-22 00:01:16.786803246
2029426,1784678477.7870157,67040.0,2026-07-22 00:01:17.787015676
2029427,1784678478.7870402,67040.0,2026-07-22 00:01:18.787040234
2029428,1784678479.7871735,67040.0,2026-07-22 00:01:19.787173510
2029429,1784678480.7880645,67040.0,2026-07-22 00:01:20.788064480
2029430,1784678481.7883332,67040.0,2026-07-22 00:01:21.788333178
2029431,1784678482.7885911,67040.0,2026-07-22 00:01:22.788591146
2029432,1784678483.7893703,67040.0,2026-07-22 00:01:23.789370298
2029433,1784678484.7897117,67040.0,2026-07-22 00:01:24.789711714
2029434,1784678485.7901297,67040.0,2026-07-22 00:01:25.790129662
2029435,1784678486.791181,67040.0,2026-07-22 00:01:26.791181087
2029436,1784678487.792243,67040.0,2026-07-22 00:01:27.792243004
2029437,1784678488.7926576,67040.0,2026-07-22 00:01:28.792657614
2029438,1784678489.7927368,67040.0,2026-07-22 00:01:29.792736769
2029439,1784678490.792816,67040.0,2026-07-22 00:01:30.792815924
2029440,1784678491.7937474,67040.0,2026-07-22 00:01:31.793747425
2029441,1784678492.7940223,67040.0,2026-07-22 00:01:32.794022322
2029442,1784678493.794073,67040.0,2026-07-22 00:01:33.794073105
2029443,1784678494.7950137,67040.0,2026-07-22 00:01:34.795013666
2029444,1784678495.7954056,67040.0,2026-07-22 00:01:35.795405626
2029445,1784678496.7957945,67040.0,2026-07-22 00:01:36.795794487
2029446,1784678497.7964716,67040.0,2026-07-22 00:01:37.796471596
2029447,1784678498.7965972,67040.0,2026-07-22 00:01:38.796597242
2029448,1784678499.797383,67040.0,2026-07-22 00:01:39.797383070
2029449,1784678500.7982178,67040.0,2026-07-22 00:01:40.798217773
2029450,1784678501.7992797,67040.0,2026-07-22 00:01:41.799279690
2029451,1784678502.7998464,67040.0,2026-07-22 00:01:42.799846411
2029452,1784678503.800382,67040.0,2026-07-22 00:01:43.800381899
2029453,1784678504.8005323,67040.0,2026-07-22 00:01:44.800532341
2029454,1784678505.80088,67040.0,2026-07-22 00:01:45.800879955
2029455,1784678506.8014574,67040.0,2026-07-22 00:01:46.801457405
2029456,1784678507.8019764,67040.0,2026-07-22 00:01:47.801976442
2029457,1784678508.80285,67040.0,2026-07-22 00:01:48.802850008
2029458,1784678509.803944,67040.0,2026-07-22 00:01:49.803944111
2029459,1784678510.8044791,67040.0,2026-07-22 00:01:50.804479122
2029460,1784678511.8045,67040.0,2026-07-22 00:01:51.804500103
2029461,1784678512.8054051,67040.0,2026-07-22 00:01:52.805405140
2029462,1784678513.8056097,67040.0,2026-07-22 00:01:53.805609703
2029463,1784678514.8065124,67040.0,2026-07-22 00:01:54.806512356
2029464,1784678515.807185,67040.0,2026-07-22 00:01:55.807184935
2029465,1784678516.807908,67040.0,2026-07-22 00:01:56.807908058
2029466,1784678517.808603,67040.0,2026-07-22 00:01:57.808603048
2029467,1784678518.809525,67040.0,2026-07-22 00:01:58.809525013
2029468,1784678519.810561,67040.0,2026-07-22 00:01:59.810560942
2029469,1784678520.8116045,67040.0,2026-07-22 00:02:00.811604500
2029470,1784678521.8120444,67040.0,2026-07-22 00:02:01.812044382
2029471,1784678522.8126433,67040.0,2026-07-22 00:02:02.812643290
2029472,1784678523.8135805,67040.0,2026-07-22 00:02:03.813580513
2029473,1784678524.8139234,67040.0,2026-07-22 00:02:04.813923359
2029474,1784678525.814762,67040.0,2026-07-22 00:02:05.814762115
2029475,1784678526.8158329,67040.0,2026-07-22 00:02:06.815832853
2029476,1784678527.81654,67040.0,2026-07-22 00:02:07.816540003
2029477,1784678528.8166702,67040.0,2026-07-22 00:02:08.816670179
2029478,1784678529.816778,67040.0,2026-07-22 00:02:09.816777945
2029479,1784678530.8176856,67040.0,2026-07-22 00:02:10.817685604
2029480,1784678531.8182795,67040.0,2026-07-22 00:02:11.818279505
2029481,1784678532.8187318,67040.0,2026-07-22 00:02:12.818731785
2029482,1784678533.8195806,67040.0,2026-07-22 00:02:13.819580555
2029483,1784678534.8203127,67040.0,2026-07-22 00:02:14.820312738
2029484,1784678535.821308,67040.0,2026-07-22 00:02:15.821307898
2029485,1784678536.8216207,67040.0,2026-07-22 00:02:16.821620703
2029486,1784678537.822303,67040.0,2026-07-22 00:02:17.822303057
2029487,1784678538.822831,67040.0,2026-07-22 00:02:18.822830915
2029488,1784678539.823942,67040.0,2026-07-22 00:02:19.823941946
2029489,1784678540.8250408,67040.0,2026-07-22 00:02:20.825040817
2029490,1784678541.8257732,67040.0,2026-07-22 00:02:21.825773239
2029491,1784678542.8266068,67040.0,2026-07-22 00:02:22.826606750
2029492,1784678543.8271332,67040.0,2026-07-22 00:02:23.827133179
2029493,1784678544.8273416,67040.0,2026-07-22 00:02:24.827341557
2029494,1784678545.8279634,67040.0,2026-07-22 00:02:25.827963352
2029495,1784678546.828905,67040.0,2026-07-22 00:02:26.828905106
2029496,1784678547.8297796,67040.0,2026-07-22 00:02:27.829779625
2029497,1784678548.8298032,67040.0,2026-07-22 00:02:28.829803228
2029498,1784678549.8302855,67040.0,2026-07-22 00:02:29.830285549
2029499,1784678550.8306534,67040.0,2026-07-22 00:02:30.830653429
2029500,1784678551.8317292,67040.0,2026-07-22 00:02:31.831729174
2029501,1784678552.831844,67040.0,2026-07-22 00:02:32.831844091
2029502,1784678553.8321197,67040.0,2026-07-22 00:02:33.832119703
2029503,1784678554.8325171,67040.0,2026-07-22 00:02:34.832517147
2029504,1784678555.8335054,67040.0,2026-07-22 00:02:35.833505392
2029505,1784678556.834196,67040.0,2026-07-22 00:02:36.834196091
2029506,1784678557.8342812,67040.0,2026-07-22 00:02:37.834281206
2029507,1784678558.8346696,67040.0,2026-07-22 00:02:38.834669590
2029508,1784678559.8353214,67040.0,2026-07-22 00:02:39.835321426
2029509,1784678560.8359556,67040.0,2026-07-22 00:02:40.835955620
2029510,1784678561.8361404,67040.0,2026-07-22 00:02:41.836140394
2029511,1784678562.8370223,67040.0,2026-07-22 00:02:42.837022305
2029512,1784678563.8370702,67040.0,2026-07-22 00:02:43.837070227
2029513,1784678564.837966,67040.0,2026-07-22 00:02:44.837965965
2029514,1784678565.8381877,67040.0,2026-07-22 00:02:45.838187695
2029515,1784678566.8388212,67040.0,2026-07-22 00:02:46.838821173
2029516,1784678567.8393292,67040.0,2026-07-22 00:02:47.839329243
2029517,1784678568.8401153,67040.0,2026-07-22 00:02:48.840115309
2029518,1784678569.840786,67040.0,2026-07-22 00:02:49.840785980
2029519,1784678570.8413837,67040.0,2026-07-22 00:02:50.841383696
2029520,1784678571.841839,67040.0,2026-07-22 00:02:51.841839075
2029521,1784678572.842691,67040.0,2026-07-22 00:02:52.842690945
2029522,1784678573.843601,67040.0,2026-07-22 00:02:53.843600988
2029523,1784678574.8443666,67040.0,2026-07-22 00:02:54.844366550
2029524,1784678575.8446288,67040.0,2026-07-22 00:02:55.844628811
2029525,1784678576.845257,67040.0,2026-07-22 00:02:56.845257044
2029526,1784678577.845536,67040.0,2026-07-22 00:02:57.845535994
2029527,1784678578.8457007,67040.0,2026-07-22 00:02:58.845700741
2029528,1784678579.846014,67040.0,2026-07-22 00:02:59.846014023
2029529,1784678580.846182,67040.0,2026-07-22 00:03:00.846182108
2029530,1784678581.846621,67040.0,2026-07-22 00:03:01.846621037
2029531,1784678582.8471904,67040.0,2026-07-22 00:03:02.847190380
2029532,1784678583.8481848,67040.0,2026-07-22 00:03:03.848184824
2029533,1784678584.8488357,67040.0,2026-07-22 00:03:04.848835707
2029534,1784678585.848851,67040.0,2026-07-22 00:03:05.848850965
2029535,1784678586.8495553,67040.0,2026-07-22 00:03:06.849555254
2029536,1784678587.8500326,67040.0,2026-07-22 00:03:07.850032568
2029537,1784678588.8500843,67040.0,2026-07-22 00:03:08.850084305
2029538,1784678589.8508143,67040.0,2026-07-22 00:03:09.850814342
2029539,1784678590.8508315,67040.0,2026-07-22 00:03:10.850831509
2029540,1784678591.8508492,67040.0,2026-07-22 00:03:11.850849152
2029541,1784678592.8515184,67040.0,2026-07-22 00:03:12.851518393
2029542,1784678593.8515778,67040.0,2026-07-22 00:03:13.851577759
2029543,1784678594.8516097,67040.0,2026-07-22 00:03:14.851609707
2029544,1784678595.8525405,67040.0,2026-07-22 00:03:15.852540493
2029545,1784678596.853393,67040.0,2026-07-22 00:03:16.853393078
2029546,1784678597.8539062,67040.0,2026-07-22 00:03:17.853906155
2029547,1784678598.8544478,67040.0,2026-07-22 00:03:18.854447842
2029548,1784678599.855308,67040.0,2026-07-22 00:03:19.855308056
2029549,1784678600.8555596,67040.0,2026-07-22 00:03:20.855559587
2029550,1784678601.8564978,67040.0,2026-07-22 00:03:21.856497765
2029551,1784678602.8573954,67040.0,2026-07-22 00:03:22.857395411
2029552,1784678603.8575175,67040.0,2026-07-22 00:03:23.857517481
2029553,1784678604.8580632,67040.0,2026-07-22 00:03:24.858063221
2029554,1784678605.858174,67040.0,2026-07-22 00:03:25.858174086
2029555,1784678606.8587031,67040.0,2026-07-22 00:03:26.858703136
2029556,1784678607.859405,67040.0,2026-07-22 00:03:27.859405041
2029557,1784678608.86028,67040.0,2026-07-22 00:03:28.860280037
2029558,1784678609.8607335,67040.0,2026-07-22 00:03:29.860733509
2029559,1784678610.86114,67040.0,2026-07-22 00:03:30.861140013
2029560,1784678611.8614292,67040.0,2026-07-22 00:03:31.861429214
2029561,1784678612.862285,67040.0,2026-07-22 00:03:32.862284899
2029562,1784678613.862319,67040.0,2026-07-22 00:03:33.862318993
2029563,1784678614.8627234,67040.0,2026-07-22 00:03:34.862723351
2029564,1784678615.8628223,67040.0,2026-07-22 00:03:35.862822294
2029565,1784678616.8633037,67040.0,2026-07-22 00:03:36.863303661
2029566,1784678617.86436,67040.0,2026-07-22 00:03:37.864360094
2029567,1784678618.8650868,67040.0,2026-07-22 00:03:38.865086794
2029568,1784678619.8657014,67040.0,2026-07-22 00:03:39.865701437
2029569,1784678620.86661,67040.0,2026-07-22 00:03:40.866610050
2029570,1784678621.867304,67040.0,2026-07-22 00:03:41.867304087
2029571,1784678622.8678956,67040.0,2026-07-22 00:03:42.867895603
2029572,1784678623.8679533,67040.0,2026-07-22 00:03:43.867953300
2029573,1784678624.8687987,67040.0,2026-07-22 00:03:44.868798733
2029574,1784678625.869473,67040.0,2026-07-22 00:03:45.869472980
2029575,1784678626.869622,67040.0,2026-07-22 00:03:46.869621992
2029576,1784678627.8697965,67040.0,2026-07-22 00:03:47.869796515
2029577,1784678628.870192,67040.0,2026-07-22 00:03:48.870192051
2029578,1784678629.8702214,67040.0,2026-07-22 00:03:49.870221376
2029579,1784678630.870389,67040.0,2026-07-22 00:03:50.870388985
2029580,1784678631.8708377,67040.0,2026-07-22 00:03:51.870837688
2029581,1784678632.871868,67040.0,2026-07-22 00:03:52.871867895
2029582,1784678633.872064,67040.0,2026-07-22 00:03:53.872064114
2029583,1784678634.8720798,67040.0,2026-07-22 00:03:54.872079849
2029584,1784678635.8721726,67040.0,2026-07-22 00:03:55.872172594
2029585,1784678636.8728013,67040.0,2026-07-22 00:03:56.872801304
2029586,1784678637.8729572,67040.0,2026-07-22 00:03:57.872957230
2029587,1784678638.8735497,67040.0,2026-07-22 00:03:58.873549700
2029588,1784678639.8736866,67040.0,2026-07-22 00:03:59.873686552
2029589,1784678640.8743072,67040.0,2026-07-22 00:04:00.874307156
2029590,1784678641.8751316,67040.0,2026-07-22 00:04:01.875131607
2029591,1784678642.8761775,67040.0,2026-07-22 00:04:02.876177549
2029592,1784678643.8763034,67040.0,2026-07-22 00:04:03.876303434
2029593,1784678644.876593,67040.0,2026-07-22 00:04:04.876593113
2029594,1784678645.8769355,67040.0,2026-07-22 00:04:05.876935482
2029595,1784678646.8771873,67040.0,2026-07-22 00:04:06.877187252
2029596,1784678647.8779068,67040.0,2026-07-22 00:04:07.877906799
2029597,1784678648.87801,67040.0,2026-07-22 00:04:08.878010035
2029598,1784678649.8782988,67040.0,2026-07-22 00:04:09.878298759
2029599,1784678650.8783958,67040.0,2026-07-22 00:04:10.878395796
2029600,1784678651.8785424,67040.0,2026-07-22 00:04:11.878542423
2029601,1784678652.8785484,67040.0,2026-07-22 00:04:12.878548384
2029602,1784678653.8791013,67040.0,2026-07-22 00:04:13.879101276
2029603,1784678654.8793128,67040.0,2026-07-22 00:04:14.879312754
2029604,1784678655.8795178,67040.0,2026-07-22 00:04:15.879517794
2029605,1784678656.879738,67040.0,2026-07-22 00:04:16.879738092
2029606,1784678657.880758,67040.0,2026-07-22 00:04:17.880758047
2029607,1784678658.8814898,67040.0,2026-07-22 00:04:18.881489754
2029608,1784678659.8817158,67040.0,2026-07-22 00:04:19.881715775
2029609,1784678660.8828034,67040.0,2026-07-22 00:04:20.882803440
2029610,1784678661.883477,67040.0,2026-07-22 00:04:21.883476973
2029611,1784678662.8842182,67040.0,2026-07-22 00:04:22.884218216
2029612,1784678663.8852007,67040.0,2026-07-22 00:04:23.885200739
2029613,1784678664.8852944,67040.0,2026-07-22 00:04:24.885294437
2029614,1784678665.885828,67040.0,2026-07-22 00:04:25.885828018
2029615,1784678666.886092,67040.0,2026-07-22 00:04:26.886091948
2029616,1784678667.886767,67040.0,2026-07-22 00:04:27.886766911
2029617,1784678668.8867831,67040.0,2026-07-22 00:04:28.886783123
2029618,1784678669.8871174,67040.0,2026-07-22 00:04:29.887117386
2029619,1784678670.8878891,67040.0,2026-07-22 00:04:30.887889147
2029620,1784678671.888814,67040.0,2026-07-22 00:04:31.888813972
2029621,1784678672.8895411,67040.0,2026-07-22 00:04:32.889541149
2029622,1784678673.8905091,67040.0,2026-07-22 00:04:33.890509129
2029623,1784678674.8909178,67040.0,2026-07-22 00:04:34.890917778
2029624,1784678675.891415,67040.0,2026-07-22 00:04:35.891415119
2029625,1784678676.8919044,67040.0,2026-07-22 00:04:36.891904354
2029626,1784678677.8921854,67040.0,2026-07-22 00:04:37.892185450
2029627,1784678678.8931787,67040.0,2026-07-22 00:04:38.893178701
2029628,1784678679.893186,67040.0,2026-07-22 00:04:39.893186092
2029629,1784678680.8942502,67040.0,2026-07-22 00:04:40.894250154
2029630,1784678681.894996,67040.0,2026-07-22 00:04:41.894995928
2029631,1784678682.8952096,67040.0,2026-07-22 00:04:42.895209551
2029632,1784678683.8954334,67040.0,2026-07-22 00:04:43.895433426
2029633,1784678684.8964152,67040.0,2026-07-22 00:04:44.896415234
2029634,1784678685.8970556,67040.0,2026-07-22 00:04:45.897055626
2029635,1784678686.8972623,67040.0,2026-07-22 00:04:46.897262335
2029636,1784678687.8975098,67040.0,2026-07-22 00:04:47.897509813
2029637,1784678688.8981924,67040.0,2026-07-22 00:04:48.898192406
2029638,1784678689.898685,67040.0,2026-07-22 00:04:49.898684978
2029639,1784678690.8997912,67040.0,2026-07-22 00:04:50.899791241
2029640,1784678691.9006157,67040.0,2026-07-22 00:04:51.900615692
2029641,1784678692.900626,67040.0,2026-07-22 00:04:52.900625944
2029642,1784678693.9007986,67040.0,2026-07-22 00:04:53.900798559
2029643,1784678694.9018064,67040.0,2026-07-22 00:04:54.901806355
2029644,1784678695.9023066,67040.0,2026-07-22 00:04:55.902306557
2029645,1784678696.9027283,67040.0,2026-07-22 00:04:56.902728319
2029646,1784678697.903318,67040.0,2026-07-22 00:04:57.903317928
2029647,1784678698.9035344,67040.0,2026-07-22 00:04:58.903534412
2029648,1784678699.9042945,67040.0,2026-07-22 00:04:59.904294491
2029649,1784678700.9044588,67040.0,2026-07-22 00:05:00.904458761
2029650,1784678701.9050205,67040.0,2026-07-22 00:05:01.905020475
2029651,1784678702.9060867,67040.0,2026-07-22 00:05:02.906086683
2029652,1784678703.9064777,67040.0,2026-07-22 00:05:03.906477690
2029653,1784678704.9073756,67040.0,2026-07-22 00:05:04.907375574
2029654,1784678705.907868,67040.0,2026-07-22 00:05:05.907867908
2029655,1784678706.9087365,67040.0,2026-07-22 00:05:06.908736467
2029656,1784678707.9090066,67040.0,2026-07-22 00:05:07.909006596
2029657,1784678708.9094243,67040.0,2026-07-22 00:05:08.909424305
2029658,1784678709.9103036,67040.0,2026-07-22 00:05:09.910303593
2029659,1784678710.9108498,67040.0,2026-07-22 00:05:10.910849810
2029660,1784678711.9113245,67040.0,2026-07-22 00:05:11.911324501
2029661,1784678712.912029,67040.0,2026-07-22 00:05:12.912029028
2029662,1784678713.91269,67040.0,2026-07-22 00:05:13.912689924
2029663,1784678714.9134622,67040.0,2026-07-22 00:05:14.913462162
2029664,1784678715.9139097,67040.0,2026-07-22 00:05:15.913909674
2029665,1784678716.914192,67040.0,2026-07-22 00:05:16.914191961
2029666,1784678717.9151676,67040.0,2026-07-22 00:05:17.915167570
2029667,1784678718.9156785,67040.0,2026-07-22 00:05:18.915678501
2029668,1784678719.9159396,67040.0,2026-07-22 00:05:19.915939569
2029669,1784678720.916509,67040.0,2026-07-22 00:05:20.916508913
2029670,1784678721.9169931,67040.0,2026-07-22 00:05:21.916993141
2029671,1784678722.9170213,67040.0,2026-07-22 00:05:22.917021275
2029672,1784678723.9177032,67040.0,2026-07-22 00:05:23.917703152
2029673,1784678724.918265,67040.0,2026-07-22 00:05:24.918265104
2029674,1784678725.918857,67040.0,2026-07-22 00:05:25.918857098
2029675,1784678726.9189138,67040.0,2026-07-22 00:05:26.918913841
2029676,1784678727.9189537,67040.0,2026-07-22 00:05:27.918953657
2029677,1784678728.919008,67040.0,2026-07-22 00:05:28.919008017
2029678,1784678729.9194934,67040.0,2026-07-22 00:05:29.919493437
2029679,1784678730.919737,67040.0,2026-07-22 00:05:30.919737101
2029680,1784678731.920043,67040.0,2026-07-22 00:05:31.920042992
2029681,1784678732.920334,67040.0,2026-07-22 00:05:32.920334101
2029682,1784678733.9209075,67040.0,2026-07-22 00:05:33.920907497
2029683,1784678734.921384,67040.0,2026-07-22 00:05:34.921384096
2029684,1784678735.921426,67040.0,2026-07-22 00:05:35.921426058
2029685,1784678736.921908,67040.0,2026-07-22 00:05:36.921907902
2029686,1784678737.922743,67040.0,2026-07-22 00:05:37.922743082
2029687,1784678738.923454,67040.0,2026-07-22 00:05:38.923454046
2029688,1784678739.9235234,67040.0,2026-07-22 00:05:39.923523426
2029689,1784678740.9239955,67040.0,2026-07-22 00:05:40.923995495
2029690,1784678741.9241354,67040.0,2026-07-22 00:05:41.924135447
2029691,1784678742.925131,67040.0,2026-07-22 00:05:42.925131083
2029692,1784678743.9260309,67040.0,2026-07-22 00:05:43.926030874
2029693,1784678744.9269094,67040.0,2026-07-22 00:05:44.926909447
2029694,1784678745.9277194,67040.0,2026-07-22 00:05:45.927719355
2029695,1784678746.9278738,67040.0,2026-07-22 00:05:46.927873850
2029696,1784678747.9279215,67040.0,2026-07-22 00:05:47.927921534
2029697,1784678748.9281707,67040.0,2026-07-22 00:05:48.928170681
2029698,1784678749.928291,67040.0,2026-07-22 00:05:49.928291082
2029699,1784678750.9289007,67040.0,2026-07-22 00:05:50.928900719
2029700,1784678751.929733,67040.0,2026-07-22 00:05:51.929733038
2029701,1784678752.930137,67040.0,2026-07-22 00:05:52.930136919
2029702,1784678753.9304938,67040.0,2026-07-22 00:05:53.930493832
2029703,1784678754.9307215,67040.0,2026-07-22 00:05:54.930721521
2029704,1784678755.9307306,67040.0,2026-07-22 00:05:55.930730581
2029705,1784678756.9309118,67040.0,2026-07-22 00:05:56.930911779
2029706,1784678757.931844,67040.0,2026-07-22 00:05:57.931843996
2029707,1784678758.9325695,67040.0,2026-07-22 00:05:58.932569504
2029708,1784678759.932986,67040.0,2026-07-22 00:05:59.932986021
2029709,1784678760.933313,67040.0,2026-07-22 00:06:00.933312893
2029710,1784678761.9340918,67040.0,2026-07-22 00:06:01.934091806
2029711,1784678762.9346125,67040.0,2026-07-22 00:06:02.934612513
2029712,1784678763.9346318,67040.0,2026-07-22 00:06:03.934631824
2029713,1784678764.9347696,67040.0,2026-07-22 00:06:04.934769630
2029714,1784678765.9356017,67040.0,2026-07-22 00:06:05.935601711
2029715,1784678766.9360518,67040.0,2026-07-22 00:06:06.936051846
2029716,1784678767.9368403,67040.0,2026-07-22 00:06:07.936840296
2029717,1784678768.9371402,67040.0,2026-07-22 00:06:08.937140226
2029718,1784678769.9379315,67040.0,2026-07-22 00:06:09.937931538
2029719,1784678770.9385047,67040.0,2026-07-22 00:06:10.938504696
2029720,1784678771.93943,67040.0,2026-07-22 00:06:11.939429998
2029721,1784678772.9403672,67040.0,2026-07-22 00:06:12.940367222
2029722,1784678773.940945,67040.0,2026-07-22 00:06:13.940944910
2029723,1784678774.9412787,67040.0,2026-07-22 00:06:14.941278696
2029724,1784678775.9418457,67040.0,2026-07-22 00:06:15.941845655
2029725,1784678776.9419265,67040.0,2026-07-22 00:06:16.941926479
2029726,1784678777.9429116,67060.0,2026-07-22 00:06:17.942911625
2029727,1784678778.9432943,67060.0,2026-07-22 00:06:18.943294287
2029728,1784678779.9441977,67040.0,2026-07-22 00:06:19.944197655
2029729,1784678780.9446003,67040.0,2026-07-22 00:06:20.944600344
2029730,1784678781.9449751,67040.0,2026-07-22 00:06:21.944975138
2029731,1784678782.9458342,67060.0,2026-07-22 00:06:22.945834160
2029732,1784678783.9459243,67040.0,2026-07-22 00:06:23.945924282
2029733,1784678784.9461246,67060.0,2026-07-22 00:06:24.946124554
2029734,1784678785.9463034,67040.0,2026-07-22 00:06:25.946303368
2029735,1784678786.9468224,67040.0,2026-07-22 00:06:26.946822405
2029736,1784678787.9472904,67040.0,2026-07-22 00:06:27.947290421
2029737,1784678788.947917,67060.0,2026-07-22 00:06:28.947916985
2029738,1784678789.948305,67040.0,2026-07-22 00:06:29.948304892
2029739,1784678790.9487,67040.0,2026-07-22 00:06:30.948699951
2029740,1784678791.9495382,67040.0,2026-07-22 00:06:31.949538231
2029741,1784678792.949643,67040.0,2026-07-22 00:06:32.949642897
2029742,1784678793.9500558,67040.0,2026-07-22 00:06:33.950055838
2029743,1784678794.9510255,67040.0,2026-07-22 00:06:34.951025486
2029744,1784678795.951399,67040.0,2026-07-22 00:06:35.951399088
2029745,1784678796.9517114,67040.0,2026-07-22 00:06:36.951711416
2029746,1784678797.9521914,67040.0,2026-07-22 00:06:37.952191353
2029747,1784678798.9526303,67040.0,2026-07-22 00:06:38.952630281
2029748,1784678799.953536,67040.0,2026-07-22 00:06:39.953536034
2029749,1784678800.9543784,67040.0,2026-07-22 00:06:40.954378366
2029750,1784678801.954586,67040.0,2026-07-22 00:06:41.954586029
